id,pred
59238,22671.43347058426
59239,19623.648910604334
59240,29004.262652084424
59241,36524.17704090171
59242,67727.53346231762
59243,9733.101264069057
59244,12980.294825907678
59245,34625.760648773125
59246,22992.87089982022
59247,27045.273410125075
59248,19729.236157008912
59249,30805.2491427704
59250,69784.47629320933
59251,7822.623915091461
59252,15554.949440351775
59253,7737.468393934399
59254,8293.60355280984
59255,28014.1137898712
59256,12128.2764092523
59257,50609.41203074793
59258,79226.49313104934
59259,16585.54178147347
59260,18927.976634174516
59261,21110.467004226164
59262,14715.145943929383
59263,32572.15574900871
59264,40069.380422551476
59265,71226.04774204602
59266,14141.349928200909
59267,12389.084066953628
59268,64816.35361030177
59269,33747.178140196025
59270,15695.836179717571
59271,55828.656200924015
59272,54971.0156983138
59273,25276.39902861044
59274,21586.406964064754
59275,19826.333600183036
59276,45810.564561475796
59277,10286.135906997746
59278,25803.948662667746
59279,19710.22186619375
59280,69230.32448914758
59281,28267.414369633618
59282,15754.576505080644
59283,59117.08940685842
59284,39378.22520492251
59285,29298.668020692556
59286,82429.46061292403
59287,56882.528421328985
59288,38207.02675675082
59289,49815.83215743656
59290,52331.125347678884
59291,58723.70152867559
59292,52148.90232838996
59293,15341.758205754364
59294,7072.9920608257735
59295,37329.21790352255
59296,17011.868861941053
59297,45626.07918987766
59298,69090.85778151386
59299,25640.51096023285
59300,27597.872859431394
59301,20518.55639050547
59302,15223.670541958541
59303,42491.95356833167
59304,32606.45957619424
59305,17454.448723188452
59306,36594.72196812141
59307,36752.63857170852
59308,15846.080479079943
59309,52147.25328331468
59310,54813.08574460683
59311,38568.27050200472
59312,22203.17033293301
59313,33053.87289606087
59314,17355.368324572904
59315,10642.921840703022
59316,42719.499277440635
59317,13733.973702403578
59318,23669.09033226487
59319,40738.46736826486
59320,53251.60369766572
59321,21712.463592505137
59322,9813.088952063737
59323,7440.128814902315
59324,28511.198356458706
59325,44204.34777889374
59326,7695.347804941344
59327,34262.20911751804
59328,18884.34759783094
59329,26933.294955894882
59330,11897.268194538201
59331,14899.428648945104
59332,44837.82458462905
59333,54508.73490667283
59334,24145.80789696441
59335,9754.489978391766
59336,36555.90554413808
59337,16889.030024200045
59338,55889.4032616917
59339,20793.57879812059
59340,8792.431178803681
59341,11408.986982855058
59342,28974.988743152844
59343,31895.193676632447
59344,47187.36164503516
59345,79180.56777670517
59346,25048.110859403354
59347,33854.53400000158
59348,52740.52606887638
59349,24543.62441869694
59350,58962.378826753455
59351,6769.228408195157
59352,22263.831180713667
59353,64422.28676013814
59354,18581.866911831603
59355,21220.06564775
59356,22443.994757021588
59357,58736.58737585425
59358,21547.372309190458
59359,22183.66308655705
59360,42417.812738024106
59361,8962.260886839174
59362,23741.239422575498
59363,54661.25625608842
59364,7294.17117456173
59365,66089.88357513213
59366,38524.33729034702
59367,43531.27397529921
59368,81026.58857676512
59369,29378.390705784666
59370,68254.52251304046
59371,59830.912055229055
59372,47734.530398765935
59373,13304.404009405287
59374,17898.258799028816
59375,14549.966137919864
59376,33657.07502258881
59377,10769.535777833418
59378,14132.294488964633
59379,28501.590596123355
59380,19883.42045698498
59381,21448.44339988448
59382,21300.017348838996
59383,42790.90215532214
59384,18147.720598859793
59385,41253.15546658701
59386,16991.99030484633
59387,59168.67746382272
59388,66465.24749531387
59389,62399.24495599272
59390,56759.94485289231
59391,9179.45019428613
59392,10997.105840272228
59393,18169.211059555397
59394,17351.45436091158
59395,54905.92373252975
59396,11288.167838880949
59397,7869.176155001408
59398,64131.871600674895
59399,29343.627824765386
59400,30583.679694615355
59401,87026.26861359634
59402,13975.47660609501
59403,48013.845652787815
59404,9808.1388377719
59405,15795.012147748646
59406,40915.61386308687
59407,58926.4418522305
59408,10073.229198386034
59409,42694.86958255535
59410,13875.220813589678
59411,18940.003420700217
59412,42467.22046883065
59413,9909.221414953685
59414,67629.02356564962
59415,46820.48655525334
59416,9282.426624697342
59417,91183.74986532271
59418,33953.61156027976
59419,23843.923962484514
59420,53148.62106627549
59421,17598.267326201236
59422,19192.158041482042
59423,8942.03239698017
59424,10606.929824791721
59425,8929.178537008605
59426,22691.932094245145
59427,14249.074591006549
59428,41214.31485998927
59429,16209.015192941255
59430,22523.78314859911
59431,29431.30854186847
59432,51338.59028763818
59433,33534.65260768779
59434,35580.64751137808
59435,12369.89075187449
59436,28655.29464451617
59437,26289.095333144953
59438,35838.80542363232
59439,47353.521149676475
59440,27110.26366593209
59441,20093.658239189637
59442,61927.64918901897
59443,36172.588850754444
59444,26498.11187633145
59445,13748.073831207605
59446,18790.956553116495
59447,61884.36671475027
59448,54081.607684920295
59449,40342.03417655733
59450,40704.996923521976
59451,20156.97466750218
59452,80601.03606954974
59453,14168.23020948148
59454,52263.02560015805
59455,27801.710127545484
59456,13289.14357843781
59457,24637.634191399335
59458,12241.0489384805
59459,17620.099693757467
59460,12823.567029699354
59461,67168.35619739976
59462,13929.948810568567
59463,5720.238678967219
59464,27129.930227276738
59465,29903.077475825754
59466,7691.154620530809
59467,24308.96527937134
59468,26437.487964402517
59469,16098.850035380303
59470,12828.34811346986
59471,18888.978686606457
59472,17001.11955213976
59473,36161.588762899395
59474,12829.055599732934
59475,52028.99988417214
59476,49900.520771052215
59477,68581.34784316976
59478,9468.045550897088
59479,29506.788476966143
59480,10834.134886418018
59481,43493.381103500076
59482,9968.808404305582
59483,45425.06499317403
59484,18213.71049222636
59485,22518.9294532907
59486,39878.80440654371
59487,18146.09279838893
59488,16420.580438538513
59489,23667.27233641259
59490,57319.01495303945
59491,81926.21282757541
59492,9099.728785808811
59493,47791.505540473554
59494,74224.71959772664
59495,8896.355552551751
59496,54178.48293245815
59497,42746.90569470928
59498,7593.310730049959
59499,9725.609141887553
59500,96468.9540096155
59501,11088.869089749944
59502,35785.95502611255
59503,11542.773263239593
59504,16200.675458904116
59505,18188.6846053106
59506,19889.698252941536
59507,8864.807020113447
59508,12325.364509728935
59509,25853.54286247501
59510,8119.64079606317
59511,33784.44187273375
59512,9737.486824634205
59513,7810.167252927351
59514,14180.97943909946
59515,12697.818464137921
59516,52528.136424179706
59517,15396.23529078061
59518,62145.68156846944
59519,41382.79937067636
59520,14441.371900681223
59521,31741.97795276837
59522,23777.151203693316
59523,15406.375913537877
59524,11160.483472059874
59525,26502.658840444306
59526,11621.118184353954
59527,38403.38424415404
59528,13668.010810938022
59529,52904.24324782803
59530,14172.168989295325
59531,19945.599946821923
59532,47106.54591784129
59533,15326.432455671009
59534,49864.089446783655
59535,13319.679684815133
59536,6953.449998677839
59537,43579.67440317258
59538,36951.5730186339
59539,77891.31728552241
59540,46323.607173134944
59541,26037.658170795898
59542,14036.060661469692
59543,56708.46718478154
59544,43760.580129977636
59545,18120.70045305115
59546,60736.28856230046
59547,20463.72464209786
59548,18442.91376793725
59549,12831.59472284508
59550,60058.69183921903
59551,9117.170538090657
59552,30850.790705513613
59553,8874.677757998317
59554,17388.28173025273
59555,45387.63801804059
59556,17739.51412431133
59557,10460.524971718503
59558,78605.79708390406
59559,8310.640315695257
59560,46359.1696892959
59561,16166.725758890081
59562,40296.89566465295
59563,20822.917793795485
59564,9452.146394471818
59565,43088.59291952696
59566,41195.19764848036
59567,19475.810125663138
59568,15373.445061800267
59569,31989.10844270143
59570,31912.179919885642
59571,15721.888398830884
59572,25783.70734686059
59573,13378.055301324817
59574,9059.177147612196
59575,13398.196319864644
59576,42729.243515867085
59577,8973.929915974264
59578,65962.50193827819
59579,18337.364061673594
59580,23697.52861647674
59581,10454.494590003329
59582,45972.48425629684
59583,38631.13116963262
59584,52412.71379206122
59585,40003.643153592755
59586,29915.949696595628
59587,28195.069491063394
59588,9613.410792399474
59589,38402.01183296502
59590,21377.50800950409
59591,19351.3417936789
59592,11452.122461369645
59593,36368.39822571905
59594,48092.33231036723
59595,22848.801018750455
59596,12646.498855109314
59597,17782.539601401902
59598,16333.988222039667
59599,25740.477150831975
59600,61096.192247967185
59601,11118.71156199895
59602,30553.144164054935
59603,17412.987116374497
59604,48273.1549574491
59605,42652.701924367706
59606,13800.512475489308
59607,22170.86486969501
59608,13834.773028988804
59609,16683.529060611745
59610,13726.629475709124
59611,23099.972316370695
59612,41413.46648592141
59613,31005.720742819045
59614,46473.446822805876
59615,59206.01651668224
59616,31332.409386650754
59617,46249.93426425895
59618,43384.97908967722
59619,49319.82243053484
59620,20081.27965461459
59621,21101.019314707028
59622,37524.28212824112
59623,28374.947182140208
59624,13365.740370027232
59625,70696.1264200077
59626,55366.77601689337
59627,25173.19543574001
59628,10366.77668288879
59629,22692.35624962597
59630,14091.283671199826
59631,22176.524579442073
59632,26637.57719911559
59633,11061.079523430837
59634,46377.081344257465
59635,12650.279928412507
59636,9376.379190375601
59637,37381.173329679346
59638,48804.53294739435
59639,11958.99023927418
59640,38788.33193908272
59641,8582.207068148604
59642,32019.85941745546
59643,21727.36103667346
59644,49666.968082604755
59645,45242.963382599795
59646,12926.351385054153
59647,50837.89386856405
59648,22018.763034663032
59649,15775.990242096992
59650,28191.220905032555
59651,30130.61066040875
59652,11891.045221131604
59653,33342.73791056442
59654,32731.291181300032
59655,57070.644639293656
59656,9578.357057289963
59657,8118.142846727906
59658,14138.826673477377
59659,26599.640596229987
59660,35962.41283363882
59661,51019.30074413711
59662,13261.047723410426
59663,46484.64306282985
59664,30365.039020249147
59665,14655.109844742537
59666,13689.284814468956
59667,21548.433943855813
59668,51505.538050498515
59669,28984.156290902294
59670,24519.944658005585
59671,40708.160580188174
59672,41968.68312884569
59673,18620.878489591494
59674,18747.105676010982
59675,21201.651420669492
59676,21311.10964778198
59677,26552.21954339387
59678,18265.015501462327
59679,44815.72113219844
59680,15768.688540595807
59681,87756.594348954
59682,46026.306868629086
59683,60500.92509200586
59684,39282.71593056032
59685,17768.326251390954
59686,15151.598881718981
59687,20511.584561617925
59688,29477.905816849077
59689,10610.593232544401
59690,11807.294009054263
59691,14799.33747259308
59692,20346.64141417614
59693,60335.875988479536
59694,21348.300635749318
59695,55483.80981637528
59696,48184.18596017823
59697,51589.23118842763
59698,25268.905823492736
59699,18882.36913344031
59700,16901.994405838064
59701,23810.916026526484
59702,16976.669027995667
59703,28069.665702899874
59704,12253.880094205822
59705,19800.85322451438
59706,34938.566601110375
59707,23795.05959663701
59708,37829.93382289586
59709,19783.821442698274
59710,44641.282550459146
59711,46700.94942663964
59712,12118.880904491647
59713,18317.18867958157
59714,37729.78164685296
59715,73456.55962882041
59716,34174.08012448605
59717,32001.667537269568
59718,42512.302454485776
59719,30332.621459223563
59720,11887.302005672673
59721,30351.06979468613
59722,28275.535033439788
59723,10019.293320810903
59724,23237.374463511147
59725,25148.400613555652
59726,27426.684719480007
59727,19230.973843273347
59728,13514.073139531132
59729,47309.66836419849
59730,28270.647303791564
59731,10776.844619265668
59732,51192.16864100023
59733,53971.10552189453
59734,9223.790688426297
59735,38999.35614613079
59736,10216.480490164286
59737,15109.812524878831
59738,19195.58336295695
59739,23449.554798048626
59740,13592.425513215137
59741,36906.56538834712
59742,76240.220501058
59743,45998.016776686585
59744,45838.61252570381
59745,83366.72268628009
59746,38530.67217577514
59747,14590.930907802678
59748,15198.436812313847
59749,16234.776137635465
59750,55189.22857393489
59751,31645.08552030293
59752,84725.66327570209
59753,13390.660990241484
59754,23078.917263760668
59755,59909.30982750463
59756,28879.22866532454
59757,14889.500628879667
59758,69873.88087311403
59759,25467.991075007656
59760,26884.873538520304
59761,55157.58391984215
59762,40866.25635344295
59763,40249.54144109773
59764,10451.297117925234
59765,49610.26795634218
59766,37570.787018480696
59767,19073.50077781305
59768,28128.63620996233
59769,48333.24203718638
59770,21535.16897894375
59771,16608.012494066763
59772,11367.415961709961
59773,28101.573944893822
59774,16302.781319662714
59775,31437.026207457337
59776,39209.75736615607
59777,19617.978494545598
59778,12247.899829698239
59779,18149.218482549873
59780,26248.553230626858
59781,11431.90497766358
59782,58063.53066948176
59783,44532.93742665004
59784,39647.22715517516
59785,41929.3020512878
59786,13749.501585682709
59787,31005.480915721637
59788,17524.848058807096
59789,30289.86011813805
59790,19099.358251800866
59791,16419.63426650138
59792,7862.597993135255
59793,13774.809913679395
59794,16003.219763977777
59795,30217.463735963134
59796,32580.317301367806
59797,19219.942756768425
59798,41073.68111578158
59799,18187.617647624225
59800,20465.432639440944
59801,17251.18487716979
59802,22498.350286458706
59803,13952.880934228308
59804,21466.9140825367
59805,10725.120686917171
59806,26136.752773939414
59807,33993.54711834187
59808,13148.274109316522
59809,24765.728685475868
59810,13121.084107644061
59811,16204.109108027858
59812,17737.469724522576
59813,81862.71114559323
59814,13149.509648049052
59815,28311.636425428824
59816,11874.096735331728
59817,29236.62567614216
59818,43408.61213431172
59819,45659.530457728804
59820,14698.368648779002
59821,12861.710578050981
59822,10192.341296901137
59823,5038.386457667973
59824,29254.03612850011
59825,59107.53521181638
59826,13320.988094874101
59827,22198.800118100084
59828,69409.2498121971
59829,17956.09740474858
59830,30463.05379203643
59831,11830.233119210005
59832,14365.039873510807
59833,55229.2094953282
59834,53186.054156159924
59835,19922.329192373698
59836,50044.178292889475
59837,33610.19848691063
59838,41444.383793121895
59839,16200.524360453606
59840,13367.667736336416
59841,48200.07531656219
59842,82118.2608505792
59843,32294.51520686348
59844,62485.70412816753
59845,27900.01098234547
59846,49754.390468402526
59847,36591.35183858253
59848,9652.479364585959
59849,23250.529606789856
59850,23008.856266635077
59851,8738.346303413253
59852,55944.960222521324
59853,14685.053151591444
59854,11609.741485515544
59855,9432.641454552437
59856,12814.64235711303
59857,15697.185949304556
59858,12027.195288992278
59859,18774.682515385794
59860,28045.328804803907
59861,46989.59953230024
59862,12290.523689145615
59863,11162.878157054467
59864,38631.95116800235
59865,21703.31746888249
59866,45808.897579532175
59867,31392.69480102622
59868,23216.709425951347
59869,73944.32211825652
59870,17259.27504302109
59871,27013.13559931276
59872,16957.891298525607
59873,18964.237824124742
59874,15063.351517444898
59875,35276.91046944013
59876,19097.36199796686
59877,54067.120654374274
59878,20513.935782174307
59879,13106.239947016562
59880,22113.455835958517
59881,16142.1766180976
59882,15027.158481832646
59883,66661.7642027449
59884,51426.20596122923
59885,49711.177537560856
59886,16766.574201663636
59887,34477.62837472193
59888,68807.21775204132
59889,38784.82371043202
59890,52644.9936537351
59891,17140.39381900586
59892,23298.57979277763
59893,77676.43734936052
59894,18267.154401736072
59895,20148.31305213321
59896,74589.77729442547
59897,32767.60062187775
59898,15930.168602964424
59899,29225.80693107257
59900,7947.886582895465
59901,14090.216433289952
59902,26905.210413104884
59903,20993.141509245597
59904,10364.31674770456
59905,16320.988919039635
59906,12540.759461675463
59907,9911.736072235812
59908,64479.11506901678
59909,13145.167215259764
59910,52309.102154656364
59911,19645.2612317248
59912,15588.72794046737
59913,7957.849455725403
59914,15402.260574426831
59915,17943.42483319698
59916,59235.321788216344
59917,32991.60827845246
59918,39038.91690646875
59919,30093.651225290876
59920,52989.107235695184
59921,9669.429996834931
59922,25419.819627037345
59923,52942.296148341375
59924,14220.921384173453
59925,16750.922208019005
59926,25199.864793066892
59927,22010.158577464954
59928,48065.471672930085
59929,32033.27677053028
59930,34236.864509327126
59931,17873.1373955791
59932,31990.37615106848
59933,64499.86922124822
59934,29019.154975008605
59935,29695.854576397716
59936,41988.65783695986
59937,14717.944094504657
59938,40297.932918656436
59939,32120.2481668405
59940,11499.146526398663
59941,15393.877529429086
59942,8322.097177374422
59943,23020.135198472846
59944,14437.785502925803
59945,23490.52654961535
59946,22164.181282995447
59947,45722.65477708685
59948,25479.4339037849
59949,11665.018277984991
59950,12041.922680818794
59951,12007.119085007127
59952,9987.378714308097
59953,28365.05311316333
59954,13359.276992723378
59955,32676.08958368335
59956,20682.628396614768
59957,30992.357084605894
59958,30083.356842461177
59959,18602.394358058853
59960,15446.483522203602
59961,41295.66714973799
59962,26399.647351286556
59963,16701.02315929397
59964,12928.050383346797
59965,53331.22413909539
59966,15383.86961276855
59967,70554.56130576092
59968,13780.381870110785
59969,66022.44875399435
59970,28915.864117225996
59971,25980.743102945937
59972,12114.302701899798
59973,27656.58270146499
59974,58388.016254658425
59975,43662.00920614982
59976,22265.787980152876
59977,31487.996647995085
59978,10948.465356387518
59979,26560.959419462433
59980,10018.076687964645
59981,66825.30906230741
59982,18995.765615911227
59983,47577.47190168487
59984,30808.119912333226
59985,8158.283407014066
59986,64087.45379192547
59987,10368.158596387215
59988,17565.995006681464
59989,60918.587402953075
59990,13497.058976187485
59991,8122.25707760121
59992,27151.535005757796
59993,37621.86718332947
59994,33960.38635954351
59995,34033.64677569335
59996,45197.61621535272
59997,53079.599451067006
59998,16448.76647302262
59999,66921.83828380684
60000,17272.565618245084
60001,58872.93417603806
60002,9825.345013429125
60003,32560.25518271858
60004,45290.95355845528
60005,9822.0129554216
60006,37704.2711967413
60007,53359.33991384915
60008,41640.7234432504
60009,18708.855760817045
60010,17027.83074963897
60011,56609.56342166679
60012,22544.941204265437
60013,8509.21416738143
60014,61938.09515158989
60015,27477.837000295018
60016,31732.900203449808
60017,15136.957541065492
60018,16231.836386006553
60019,20603.872845863905
60020,24199.508859634672
60021,6897.966803480355
60022,25672.28575406481
60023,21691.278575118995
60024,12509.373324756874
60025,19897.333620528032
60026,8688.413672838504
60027,46106.28537492223
60028,10521.624124436825
60029,19629.372572969252
60030,28827.283289721323
60031,43001.59784519478
60032,17068.1688553181
60033,23439.032299798168
60034,42035.13119718176
60035,8246.220837675173
60036,27446.80935805534
60037,44283.822225613454
60038,13807.19295046219
60039,32557.260382800094
60040,36734.54518214031
60041,48809.61190159128
60042,20933.347702832572
60043,20681.235536658223
60044,31382.473432595714
60045,44032.70789135028
60046,18215.634940956505
60047,31035.861329055286
60048,39993.34356726168
60049,7326.20990764281
60050,37485.01465442072
60051,48064.81655478554
60052,28603.14948050489
60053,63983.02235719078
60054,28614.47398139312
60055,7850.242670243529
60056,9499.973142579543
60057,90522.80635897427
60058,43273.33455802337
60059,24206.10824697325
60060,26915.844508775383
60061,35558.009344271784
60062,37296.045583032785
60063,57900.81298490636
60064,39216.21707697004
60065,18110.306988753724
60066,6210.909791468096
60067,30311.083223095746
60068,47856.15381954252
60069,9062.381599483833
60070,72196.1617260236
60071,46311.58365960912
60072,7925.430583194502
60073,14795.470382753996
60074,43798.084557565664
60075,48110.37584135413
60076,78182.21621498621
60077,25220.434185185488
60078,25754.916948409245
60079,23391.319373820254
60080,25508.977550293963
60081,67274.69507264406
60082,55810.524529156595
60083,39470.07555232015
60084,69161.2560164743
60085,18513.05837318302
60086,18573.361032549983
60087,27257.85891304896
60088,26726.788717779928
60089,38398.68042184475
60090,54189.641573725414
60091,25270.31415479629
60092,8557.604495866655
60093,86564.45968609233
60094,19918.363346796817
60095,17917.983662936036
60096,11866.177074750562
60097,12889.14985775951
60098,36641.253741160835
60099,17612.781823228896
60100,29903.59300511077
60101,34367.44892254843
60102,38642.69995506764
60103,58835.57152933417
60104,23725.861835160675
60105,49635.92783408995
60106,50368.45075961947
60107,27783.352291717267
60108,18240.59052495088
60109,37571.68735405881
60110,43160.64718570249
60111,39132.240477018655
60112,36258.580099164785
60113,17103.53017012132
60114,37908.249774394855
60115,65548.08246799672
60116,30524.2370252466
60117,35264.59557005088
60118,26047.47126822546
60119,12491.76998612557
60120,31904.99434930338
60121,36058.88742216974
60122,20591.25381048905
60123,53642.70386427524
60124,28603.73460331507
60125,19444.401262695406
60126,9174.277483794058
60127,28214.026283998028
60128,13275.23130059178
60129,53396.965753435594
60130,38403.42036794374
60131,58010.38068396259
60132,15918.897616600014
60133,54447.05221673247
60134,10265.057009118857
60135,29691.857067256966
60136,16626.297065321698
60137,23159.810497325398
60138,13828.563695038632
60139,24952.399279806366
60140,11931.803895751942
60141,44563.22800909713
60142,6952.921650013728
60143,13786.67873977802
60144,6956.475733675595
60145,45078.13465195586
60146,26078.922970670174
60147,58518.65441593636
60148,45632.79829008853
60149,29531.79917060332
60150,10415.524427866296
60151,10524.819237347354
60152,49582.38538393274
60153,37897.67113556769
60154,48362.98602749746
60155,36524.70302195641
60156,11209.450662275598
60157,8988.204537243288
60158,8701.813959863168
60159,38684.253833291215
60160,36665.68895412277
60161,16086.567794355067
60162,12255.12454198933
60163,14111.542788874014
60164,84163.95109271277
60165,15395.857711382207
60166,27646.86310532589
60167,31032.865069723877
60168,45691.66707866824
60169,35911.97269047008
60170,52120.50159463538
60171,47288.06348625325
60172,20933.872281071057
60173,33115.90681575059
60174,47243.38567897637
60175,59249.04738473325
60176,19585.826292333168
60177,27309.591054028846
60178,19312.622013460845
60179,86085.0422323318
60180,42539.25319536698
60181,22835.0424580198
60182,12497.889783680977
60183,28342.69345436407
60184,30880.001708843047
60185,47152.95293862995
60186,16431.860784266737
60187,19550.962899385184
60188,56955.36846841109
60189,41000.403106549005
60190,12373.565762895907
60191,37257.55721485075
60192,34872.30217072795
60193,24945.65348498829
60194,49974.5113113162
60195,11423.871350864096
60196,50667.844230855364
60197,17182.434177506762
60198,13103.013548885485
60199,12882.468806130286
60200,48176.50135096924
60201,19616.479273363162
60202,33704.8064956752
60203,19235.10677664893
60204,36279.91739731925
60205,30456.499018865725
60206,51569.74261147001
60207,36102.280420994146
60208,47206.945959840334
60209,11157.128023618872
60210,6826.544664045029
60211,58560.33399966932
60212,22014.53295765531
60213,10975.244699537368
60214,40766.32718182136
60215,15169.026798009605
60216,46414.83459823171
60217,38103.93292937313
60218,58682.08820515062
60219,7656.395697997294
60220,25522.9194996944
60221,15571.761661538932
60222,16291.916724250741
60223,27072.26267647785
60224,53433.49651533852
60225,15941.229409001298
60226,17730.983443429315
60227,23311.776868653604
60228,15357.600767010606
60229,11363.809207093615
60230,15599.825234137663
60231,6975.258925446722
60232,72639.59835262525
60233,18460.28611348935
60234,68099.10171743332
60235,23892.467609376898
60236,9375.04202443344
60237,6159.3028630719555
60238,33202.97095549134
60239,19211.284696111554
60240,55336.84688726839
60241,52261.379655356555
60242,17844.544942826855
60243,14621.720289598912
60244,24041.485385070388
60245,35494.16803247187
60246,11166.595853983421
60247,12375.626344808094
60248,33554.048519344986
60249,44233.87671466951
60250,23225.9720786526
60251,16521.329892448823
60252,22541.324543712402
60253,22336.4646541982
60254,21954.20717840213
60255,20793.960603059983
60256,3910.8146922489595
60257,16457.5541796007
60258,17290.430025307618
60259,33820.52984431746
60260,10631.842703224704
60261,21739.60769148815
60262,22748.278811177104
60263,19162.68759144014
60264,16103.861243534155
60265,8456.18590728933
60266,30871.92416951047
60267,16487.359090754922
60268,12038.688694135288
60269,87604.52468408257
60270,19352.632164257997
60271,48550.87363232452
60272,23496.265944011517
60273,56140.63909473857
60274,23302.572224329982
60275,33038.09304746027
60276,34215.507105911114
60277,62447.808999783
60278,40092.86714262113
60279,48082.08938823215
60280,44216.77471552214
60281,13356.367167688748
60282,19671.88051836997
60283,7760.303301098061
60284,41983.45699620935
60285,13981.959613029514
60286,26233.487137607386
60287,10099.391315650002
60288,19628.339022472042
60289,9274.802120577586
60290,26802.316734959375
60291,14024.36440197968
60292,36512.34095585476
60293,69355.28073504393
60294,28162.341917358946
60295,50808.68534748382
60296,45373.493608928155
60297,32431.462213554456
60298,40050.79558051253
60299,58616.35938678807
60300,10457.79748860182
60301,8452.6271690739
60302,23570.922408914375
60303,55771.50263377932
60304,33452.82839492689
60305,25857.892742072334
60306,25084.718341994507
60307,52523.04713893888
60308,25839.441395611706
60309,45028.222679958555
60310,33031.53296102692
60311,13076.159725598282
60312,54163.12513264198
60313,36297.280984494515
60314,45881.06049250894
60315,22589.758254473098
60316,33278.79761268491
60317,10739.632001881399
60318,12628.048151194354
60319,17922.565560743296
60320,8915.480679761413
60321,10806.547061312414
60322,31609.17398073502
60323,14561.653026691376
60324,46027.002670343885
60325,39171.159121168224
60326,15005.908956512287
60327,12312.934030143111
60328,14838.950037266814
60329,55365.16142736768
60330,37852.05142504887
60331,8602.661795410724
60332,24450.631309678465
60333,18055.182256056778
60334,10753.588181416973
60335,23374.210297212976
60336,40821.57198914734
60337,27844.66054941665
60338,49735.86811225463
60339,61747.740129835875
60340,15641.270079275506
60341,34777.263318723446
60342,23893.6762659934
60343,27683.99647657044
60344,21086.28777506144
60345,43298.30563066586
60346,10780.800168256324
60347,19609.51506606666
60348,23086.146829864825
60349,54848.69412560255
60350,58559.49849170493
60351,40029.65470365093
60352,67838.62015941938
60353,8140.1262418460665
60354,14953.24378267269
60355,15037.314711498111
60356,9321.336323375908
60357,13606.607993667129
60358,30363.779697153834
60359,23195.89561871613
60360,82614.88276880636
60361,11713.563655307164
60362,35429.526477179614
60363,29161.717472873137
60364,11784.230055245549
60365,23833.016916111814
60366,21602.268148333806
60367,26588.446341840932
60368,42253.50241017609
60369,29401.240095168545
60370,30000.27369501741
60371,27618.79890274044
60372,26518.23004397079
60373,8216.732116717325
60374,21501.592117439286
60375,13417.76072979308
60376,17598.54646938744
60377,18250.903351821096
60378,11319.257341523216
60379,8803.964927718634
60380,51993.43372804054
60381,32251.476260076375
60382,11480.109285516304
60383,8161.6708118287215
60384,37564.55557673073
60385,42672.29965032327
60386,9394.109724020396
60387,39321.531022517855
60388,39113.71129243021
60389,18365.896354533663
60390,35776.899302649836
60391,12745.574194038963
60392,33697.465924473545
60393,18156.98928833105
60394,63920.5240291229
60395,6498.383230854623
60396,61697.537105107236
60397,9574.099617675645
60398,76723.05809287094
60399,17936.871945950803
60400,32343.979845984286
60401,60861.23231951323
60402,8052.122168081804
60403,19813.375220710433
60404,53776.67467886817
60405,27301.677381589652
60406,50970.4534910436
60407,41613.178378072706
60408,14582.073925056016
60409,33110.12761344113
60410,41948.942473949995
60411,14497.674229840864
60412,91314.00450917207
60413,45422.398720692516
60414,40831.19065868061
60415,12579.679584690175
60416,21090.483695013903
60417,27671.489361406955
60418,12784.29109495388
60419,87281.35248436699
60420,44227.800239504984
60421,10071.66319236163
60422,11834.969369864384
60423,47520.770128138014
60424,39324.03741235878
60425,16650.919397641515
60426,23591.770634063007
60427,54846.09852673454
60428,38901.31128449206
60429,37869.057071069736
60430,44275.01285897465
60431,38543.66406322943
60432,16376.260021773387
60433,43391.97803325957
60434,64450.80967158002
60435,28846.642829370256
60436,17367.933306451756
60437,64456.82877101043
60438,19743.663931706516
60439,34519.85881640294
60440,67101.2216492555
60441,15842.67185999501
60442,27777.677939657606
60443,47394.28221856031
60444,26657.83725310903
60445,24842.549995454636
60446,6436.141193272026
60447,15953.799489454424
60448,14361.544305420277
60449,45240.65799474848
60450,10639.268634441576
60451,21762.45770993766
60452,9621.807445383789
60453,16786.19735033949
60454,63420.201988957946
60455,51030.065741629005
60456,12855.18897704304
60457,23748.471348508014
60458,7405.892957070735
60459,16882.84023876561
60460,7644.264614558422
60461,39360.46922781614
60462,37639.614976089506
60463,8680.208365174589
60464,27763.533779330355
60465,78770.94684504713
60466,10497.088363091096
60467,27249.60795723603
60468,20775.563444450236
60469,31989.280113901
60470,19379.972573202525
60471,39228.31566285435
60472,9358.3884249617
60473,14245.859935364828
60474,12025.41851019124
60475,31667.6520233705
60476,27118.377421968387
60477,20738.92554743538
60478,23501.67483768672
60479,43699.89821104874
60480,35071.560630352746
60481,18516.252015123802
60482,81352.99692703779
60483,48328.77312713034
60484,18231.900578983423
60485,15008.868684213263
60486,39008.684394722666
60487,12635.484277516136
60488,15049.802526582645
60489,41526.47194603691
60490,52479.262657741805
60491,43925.34981002857
60492,10021.994220284056
60493,22175.343225732307
60494,35149.297986378326
60495,6470.560890598121
60496,28199.22921745658
60497,36654.3922054554
60498,52788.528389041276
60499,71745.49217293705
60500,45924.00532589105
60501,58146.198125625284
60502,61336.07880834182
60503,26494.142103477894
60504,53823.79607846255
60505,22899.890863658748
60506,46765.54270390126
60507,38764.82861575981
60508,57150.49567453105
60509,53107.25393109377
